,FactCode,LineNum,Unified code,MOQ,EnergyCostPerUnit,CrewSize,ThruputPerHour,retain_flag
2720,NFC,F,4001972157,,0.06990038709502666,16.0,215.2777777777778,1
2721,NFC,C3,4001972213,,0.009676799999758078,34.0,79.36507936507937,1
2722,NFC,New Line 1,4001972213,,0.009676799999758078,34.0,79.36507936507937,1
2723,NFC,New Line 2,4001972213,,0.009676799999758078,34.0,79.36507936507937,1
2724,NFC,C3,4001972214,,0.009676799999758078,34.0,79.36507936507937,1
2725,NFC,New Line 1,4001972214,,0.009676799999758078,34.0,79.36507936507937,1
2726,NFC,New Line 2,4001972214,,0.009676799999758078,34.0,79.36507936507937,1
2727,NFC,C3,4001972244,,0.015359999999615999,34.0,50.0,1
2728,NFC,New Line 1,4001972244,,0.015359999999615999,34.0,50.0,1
2729,NFC,New Line 2,4001972244,,0.015359999999615999,34.0,50.0,1
2730,NFC,C2,4001972253,,0.06908196721138771,36.0,209.1428571428571,1
2731,NFC,C3,4001972253,,0.06908196721138771,36.0,209.1428571428571,1
2732,NFC,C5,4001972253,,0.05618666666526198,36.0,257.1428571428572,1
2733,NFC,New Line 1,4001972253,,0.05618666666526198,36.0,257.1428571428572,1
2734,NFC,New Line 2,4001972253,,0.05618666666526198,36.0,257.1428571428572,1
2735,GFC,B1,4001972253,,0.24153787306740382,35.0,209.1428571428571,1
2737,GFC,B2,4001972253,,0.24153787306740382,35.0,209.1428571428571,1
2739,NFC,C2,4001972254,,0.06908196721138771,36.0,209.1428571428571,1
2740,NFC,C3,4001972254,,0.06908196721138771,36.0,209.1428571428571,1
2741,NFC,C5,4001972254,,0.05618666666526198,36.0,257.1428571428572,1
2742,NFC,New Line 1,4001972254,,0.05618666666526198,36.0,257.1428571428572,1
2743,NFC,New Line 2,4001972254,,0.05618666666526198,36.0,257.1428571428572,1
2744,GFC,B1,4001972254,,0.24153787306740382,35.0,209.1428571428571,1
2746,GFC,B2,4001972254,,0.24153787306740382,35.0,209.1428571428571,1
2748,NFC,C2,4001972255,,0.10785599999730357,21.0,142.8571428571429,1
2749,NFC,C3,4001972255,,0.10785599999730357,21.0,142.8571428571429,1
2750,NFC,C5,4001972255,,0.10785599999730357,21.0,142.8571428571429,1
2751,NFC,New Line 1,4001972255,,0.10785599999730357,21.0,142.8571428571429,1
2752,NFC,New Line 2,4001972255,,0.10785599999730357,21.0,142.8571428571429,1
2753,GFC,B1,4001972255,,0.2310130454426474,26.0,142.8571428571429,1
2754,GFC,B2,4001972255,,0.2310130454426474,26.0,142.8571428571429,1
2755,NFC,C2,4001972256,,0.10785599999730357,21.0,142.8571428571429,1
2756,NFC,C3,4001972256,,0.10785599999730357,21.0,142.8571428571429,1
2757,NFC,C5,4001972256,,0.10785599999730357,21.0,142.8571428571429,1
2758,NFC,New Line 1,4001972256,,0.10785599999730357,21.0,142.8571428571429,1
2759,NFC,New Line 2,4001972256,,0.10785599999730357,21.0,142.8571428571429,1
2760,GFC,B1,4001972256,,0.2310130454426474,26.0,142.8571428571429,1
2762,GFC,B2,4001972256,,0.2310130454426474,26.0,142.8571428571429,1
2764,NFC,C2,4001972257,,0.03493649685886141,10.0,204.7142857142857,1
2765,NFC,C3,4001972257,,0.02781333333263799,10.0,257.1428571428572,1
2766,NFC,C5,4001972257,,0.025031999999374197,10.0,285.7142857142857,1
2767,NFC,New Line 1,4001972257,,0.025031999999374197,10.0,285.7142857142857,1
2768,NFC,New Line 2,4001972257,,0.025031999999374197,10.0,285.7142857142857,1
2769,GFC,B1,4001972257,,0.1550094889726427,16.0,285.7142857142857,1
2770,GFC,B2,4001972257,,0.1550094889726427,16.0,285.7142857142857,1
2771,KFC,Rivo,4001972257,,0.013552053200882954,9.000001,192.3428571428572,1
2772,NFC,C1,4001972258,,0.035839999999104005,22.0,200.8928571428571,1
2773,NFC,C4,4001972258,,0.028578854104424335,22.0,251.9345238095238,1
2774,NFC,New Line 1,4001972258,,0.028578854104424335,22.0,251.9345238095238,1
2775,NFC,New Line 2,4001972258,,0.028578854104424335,22.0,251.9345238095238,1
2776,GFC,B1,4001972258,,0.1614469168380393,26.0,238.0952380952381,1
2777,GFC,B2,4001972258,,0.1614469168380393,26.0,238.0952380952381,1
2778,KFC,Rivo,4001972258,,0.010349392404503293,18.000001,180.0,1
2779,NFC,G76,4001972267,,0.04826666666545999,13.0,180.0,1
2780,KFC,Ultra Formax,4001972267,,0.012378472265612325,14.000001,180.0,1
2781,KFC,Ultra Formax,4001972268,,0.012561399093821826,14.000001,184.5,1
2782,NFC,G64,4001310106,,,,95.95238095238095,0
2783,NFC,G76,4001310106,,,,104.1666666666667,0
2784,KFC,Ultra Formax,4001310106,,0.022441546841254004,16.000001,99.28571428571428,1
2785,KFC,Rivo,4001360162,,0.00033781476635159723,10.000001,182.7,1
2786,KFC,Rivo,4001370369,,0.021692220985104788,14.000001,124.6666666666667,1
2787,KFC,Rivo,4001370370,,0.021692220985104788,14.000001,124.6666666666667,1
2788,KFC,Rivo,4001370371,,0.021692220985104788,14.000001,124.6666666666667,1
2789,NFC,G64,4001972167,,0.06033333333182499,13.0,144.0,1
2790,NFC,G76,4001972167,,0.05791999999855199,13.0,150.0,1
2791,KFC,Ultra Formax,4001972167,,0.0165046296874831,14.000001,135.0,1
2792,NFC,F,4001972188,,0.017837419354392772,20.0,215.2777777777778,1
2793,KFC,Tiromat,4003303320,,0.04979631713164546,22.000001,46.66666666666666,1
2795,KFC,Tiromat,4003350137,,0.032052801831863736,22.000001,72.5,1
2796,KFC,Tiromat,4003350139,,0.052974805459197284,22.000001,43.86666666666667,1
2797,NFC,M7,4001332031,,0.1290239999967744,13.0,136.9047619047619,1
2798,NFC,M7,4001345011,,0.12791172413473323,12.0,138.0952380952381,1
2799,KFC,Ultra Formax,4001370184,,0.01732986117185725,17.000001,128.5714285714286,1
2800,NFC,C1,4001373033,,0.055199109460586614,18.0,129.5673076923077,1
2801,NFC,C2,4001373033,,0.046706938774342524,18.0,153.125,1
2802,NFC,C3,4001373033,,0.03825298285618652,18.0,186.965811965812,1
2803,NFC,C5,4001373033,,0.03825298285618652,18.0,186.965811965812,1
2804,NFC,New Line 1,4001373033,,0.03825298285618652,18.0,186.965811965812,1
2805,NFC,New Line 2,4001373033,,0.03825298285618652,18.0,186.965811965812,1
2806,KFC,Rivo,4001373033,,,,143.5897435897436,0
2807,KFC,Rivo,4001971949,,0.018284516223413514,9.000001,142.56,1
2808,NFC,C3,4001972097,,,,257.1428571428572,0
2809,NFC,New Line 1,4001972097,,,,257.1428571428572,0
2810,NFC,New Line 2,4001972097,,,,257.1428571428572,0
2811,GFC,B1,4001972097,,0.009986573807264495,14.0,185.7142857142857,1
2813,GFC,B2,4001972097,,0.009986573807264495,14.0,185.7142857142857,1
2815,KFC,Rivo,4001972097,,,,157.1428571428571,0
2816,NFC,C3,4001972098,,,,185.0,0
2817,NFC,New Line 1,4001972098,,,,185.0,0
2818,NFC,New Line 2,4001972098,,,,185.0,0
2819,GFC,B1,4001972098,,0.008024925380837539,10.0,130.0,1
2820,GFC,B2,4001972098,,0.008024925380837539,10.0,130.0,1
2821,KFC,Rivo,4001972098,,,,110.0,0
2822,NFC,C2,4001972101,,,,135.0,0
2823,NFC,C3,4001972101,,,,135.0,0
2824,NFC,C5,4001972101,,,,135.0,0
2825,NFC,New Line 1,4001972101,,,,135.0,0
2826,NFC,New Line 2,4001972101,,,,135.0,0
2827,GFC,B1,4001972101,,0.01298254594944384,33.0,142.8571428571429,1
2829,GFC,B2,4001972101,,0.01298254594944384,33.0,142.8571428571429,1
2831,NFC,C2,4001972102,,,,94.5,0
2832,NFC,C3,4001972102,,,,94.5,0
2833,NFC,C5,4001972102,,,,94.5,0
2834,NFC,New Line 1,4001972102,,,,94.5,0
2835,NFC,New Line 2,4001972102,,,,94.5,0
2836,GFC,B1,4001972102,,0.010432402995088802,28.0,100.0,1
2838,GFC,B2,4001972102,,0.010432402995088802,28.0,100.0,1
2840,NFC,C1,4001972274,,,,100.0,0
2841,NFC,C2,4001972274,,,,100.0,0
2842,NFC,C3,4001972274,,,,100.0,0
2843,NFC,C4,4001972274,,,,100.0,0
2844,NFC,C5,4001972274,,,,100.0,0
2845,NFC,G64,4001972274,,,,100.0,0
2846,NFC,G76,4001972274,,,,100.0,0
2847,NFC,M7,4001972274,,,,100.0,0
2848,NFC,G4,4001972274,,,,100.0,0
2849,NFC,D,4001972274,,,,100.0,0
2850,NFC,F,4001972274,,,,100.0,0
2851,NFC,P,4001972274,,,,100.0,0
2852,NFC,T,4001972274,,,,100.0,0
2853,NFC,Manual NFC,4001972274,,,,100.0,0
2854,GFC,B1,4001972274,,0.5051592088152559,35.0,100.0,1
2856,GFC,B2,4001972274,,0.5051592088152559,35.0,100.0,1
2858,KFC,Rivo,4001972274,,,,100.0,0
2859,KFC,Ultra Formax,4001972274,,,,100.0,0
2860,KFC,Glazed,4001972274,,,,100.0,0
2861,KFC,Tiromat,4001972274,,,,100.0,0
2862,KFC,Manual KFC,4001972274,,,,100.0,0
2863,NFC,C1,4001972283,,0.007679999999807999,34.0,100.0,1
2864,NFC,C2,4001972283,,0.007679999999807999,34.0,100.0,1
2865,NFC,C3,4001972283,,0.007679999999807999,34.0,100.0,1
2866,NFC,C4,4001972283,,0.007679999999807999,34.0,100.0,1
2867,NFC,C5,4001972283,,0.007679999999807999,34.0,100.0,1
2868,NFC,G64,4001972283,,0.007679999999807999,34.0,100.0,1
2869,NFC,G76,4001972283,,0.007679999999807999,34.0,100.0,1
2870,NFC,M7,4001972283,,0.007679999999807999,34.0,100.0,1
2871,NFC,G4,4001972283,,0.007679999999807999,34.0,100.0,1
2872,NFC,D,4001972283,,0.007679999999807999,34.0,100.0,1
2873,NFC,F,4001972283,,0.007679999999807999,34.0,100.0,1
2874,NFC,P,4001972283,,0.007679999999807999,34.0,100.0,1
2875,NFC,T,4001972283,,0.007679999999807999,34.0,100.0,1
2876,NFC,Manual NFC,4001972283,,0.007679999999807999,34.0,100.0,1
2877,GFC,B1,4001972283,,,,100.0,0
2878,GFC,B2,4001972283,,,,100.0,0
2879,KFC,Rivo,4001972283,,,,100.0,0
2880,KFC,Ultra Formax,4001972283,,,,100.0,0
2881,KFC,Glazed,4001972283,,,,100.0,0
2882,KFC,Tiromat,4001972283,,,,100.0,0
2883,KFC,Manual KFC,4001972283,,,,100.0,0
